latitude,longitude,address1,address2,address3,city,zip_code,country,state,id,alias,name,image_url,is_closed,url,review_count,rating,phone,display_phone,distance,price,genre
37.76393,-122.47438,1524 Irving St,,NA,San Francisco,94122,US,CA,9t3DWuROXOrvioDxG9R59A,goemons-san-francisco-2,Goemon's,https://s3-media1.fl.yelpcdn.com/bphoto/KQWa0taBVFzPN4oY83wT1A/o.jpg,FALSE,https://www.yelp.com/biz/goemons-san-francisco-2?adjust_creative=7OssNPsnih9O0Ip4asaL7w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7OssNPsnih9O0Ip4asaL7w,180,4.5,+14157425137,(415) 742-5137,3354.660795211291,$$,Japanese
37.784139,-122.432649,1560 Fillmore St,NA,,San Francisco,94115,US,CA,PiY8Ks8KWlIcAvqNdMjvBA,izakaya-kou-san-francisco-2,Izakaya KOU,https://s3-media1.fl.yelpcdn.com/bphoto/a_VbSN_CoGYRiHCECSGpeQ/o.jpg,FALSE,https://www.yelp.com/biz/izakaya-kou-san-francisco-2?adjust_creative=7OssNPsnih9O0Ip4asaL7w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7OssNPsnih9O0Ip4asaL7w,789,4,+14154419294,(415) 441-9294,2606.9566582458197,$$,Japanese
37.790582,-122.404653,431 Bush St,,,San Francisco,94108,US,CA,IRD_9JUjR-06zztisuTdAA,akikos-restaurant-san-francisco,Akiko's Restaurant,https://s3-media2.fl.yelpcdn.com/bphoto/XJBfe68tQbZeueKmOgYJIw/o.jpg,FALSE,https://www.yelp.com/biz/akikos-restaurant-san-francisco?adjust_creative=7OssNPsnih9O0Ip4asaL7w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7OssNPsnih9O0Ip4asaL7w,1875,4,+14153973218,(415) 397-3218,4324.608600941186,$$$,Japanese
37.79123,-122.391975,201 Spear St,Ste 120,NA,San Francisco,94105,US,CA,LysKaLPCFOdsUnlJC48Trg,gozu-san-francisco,Gozu,https://s3-media3.fl.yelpcdn.com/bphoto/9PEIR2uNA9duxlyAh9bT0g/o.jpg,FALSE,https://www.yelp.com/biz/gozu-san-francisco?adjust_creative=7OssNPsnih9O0Ip4asaL7w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7OssNPsnih9O0Ip4asaL7w,25,4.5,+14155239745,(415) 523-9745,5162.550494317337,NA,Japanese
37.78261,-122.46635,312 8th Ave,,,San Francisco,94118,US,CA,j7ZO28rAdTVlQdE2zJSSTA,halu-san-francisco,Halu,https://s3-media1.fl.yelpcdn.com/bphoto/nz0RcLwuJ0rjVAJDHoDw_Q/o.jpg,FALSE,https://www.yelp.com/biz/halu-san-francisco?adjust_creative=7OssNPsnih9O0Ip4asaL7w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7OssNPsnih9O0Ip4asaL7w,879,4,+14152219165,(415) 221-9165,3572.509097327443,$$,Japanese
37.785801,-122.43015,1700 Post St,"Ste K,Fl 2",NA,San Francisco,94115,US,CA,Y96P7pYNYya_bP-Ogun-0w,ozaoza-san-francisco,OzaOza,https://s3-media3.fl.yelpcdn.com/bphoto/mIe3lNzg_QMKBKKpJ5yD9g/o.jpg,FALSE,https://www.yelp.com/biz/ozaoza-san-francisco?adjust_creative=7OssNPsnih9O0Ip4asaL7w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7OssNPsnih9O0Ip4asaL7w,107,4.5,+14156744400,(415) 674-4400,2823.7040490712293,$$$$,Japanese
37.78195,-122.48316,2221 Clement St,,NA,San Francisco,94121,US,CA,oibaW-5yuiKVS5o_CcvzIg,izakaya-mayumi-san-francisco,Izakaya Mayumi,https://s3-media3.fl.yelpcdn.com/bphoto/_IxWij_wtjQ0f4qfXj2qBA/o.jpg,FALSE,https://www.yelp.com/biz/izakaya-mayumi-san-francisco?adjust_creative=7OssNPsnih9O0Ip4asaL7w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7OssNPsnih9O0Ip4asaL7w,22,4.5,+14157424159,(415) 742-4159,4727.4974345442415,NA,Japanese
37.7644547169329,-122.466417011814,1283 9th Ave,,,San Francisco,94122,US,CA,D1K_lFglA5fOYquqltYcdg,ebisu-san-francisco,Ebisu,https://s3-media3.fl.yelpcdn.com/bphoto/LBXwE1lTAB58073vOlMONA/o.jpg,FALSE,https://www.yelp.com/biz/ebisu-san-francisco?adjust_creative=7OssNPsnih9O0Ip4asaL7w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7OssNPsnih9O0Ip4asaL7w,1772,4,+14155661770,(415) 566-1770,2664.01311750992,$$,Japanese
37.76881,-122.41511,82 14th St,,,San Francisco,94103,US,CA,d40PbnRah7AWH_dclw1h_Q,rintaro-san-francisco-4,Rintaro,https://s3-media1.fl.yelpcdn.com/bphoto/bKvtxu0ktDW83wwCJqKfZQ/o.jpg,FALSE,https://www.yelp.com/biz/rintaro-san-francisco-4?adjust_creative=7OssNPsnih9O0Ip4asaL7w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7OssNPsnih9O0Ip4asaL7w,599,4,+14155897022,(415) 589-7022,2071.4305270365676,$$$,Japanese
37.863683,-122.258976,2566B Telegraph Ave,,,Berkeley,94704,US,CA,vZpuRwoCD4upNRP5CScjDQ,kiraku-berkeley,Kiraku,https://s3-media2.fl.yelpcdn.com/bphoto/A9dVyigjQJ-AggXLZ9yVhg/o.jpg,FALSE,https://www.yelp.com/biz/kiraku-berkeley?adjust_creative=7OssNPsnih9O0Ip4asaL7w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7OssNPsnih9O0Ip4asaL7w,1066,4.5,+15108482758,(510) 848-2758,19330.72253628738,$$,Japanese
37.77243,-122.42899,400 Haight St,,NA,San Francisco,94117,US,CA,qvGED1YA1lt_wrbP92RVZA,kibatsu-san-francisco,Kibatsu,https://s3-media2.fl.yelpcdn.com/bphoto/U2sZ7lA-bpNaAwX3n6Oadg/o.jpg,FALSE,https://www.yelp.com/biz/kibatsu-san-francisco?adjust_creative=7OssNPsnih9O0Ip4asaL7w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7OssNPsnih9O0Ip4asaL7w,148,4.5,+14158729636,(415) 872-9636,1444.631536218594,NA,Japanese
37.7830954,-122.466049,626 Clement St,NA,,San Francisco,94118,US,CA,LDqA7rQ3fCmPWFymhIXXcQ,sakesan-sushi-and-bistro-san-francisco-2,Sakesan Sushi & Bistro,https://s3-media2.fl.yelpcdn.com/bphoto/ZGDmAxFMtHMFtbFTVcgj7Q/o.jpg,FALSE,https://www.yelp.com/biz/sakesan-sushi-and-bistro-san-francisco-2?adjust_creative=7OssNPsnih9O0Ip4asaL7w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7OssNPsnih9O0Ip4asaL7w,1046,4,+14158766313,(415) 876-6313,3586.2216750555162,$$,Japanese
37.7526397705078,-122.408447265625,2809 24th St,,,San Francisco,94110,US,CA,kUxtjTa2vCSWQvr00YwxQw,kazan-san-francisco,Kazan,https://s3-media3.fl.yelpcdn.com/bphoto/YFjJ96YGoB-U2j0GFpZ7UQ/o.jpg,FALSE,https://www.yelp.com/biz/kazan-san-francisco?adjust_creative=7OssNPsnih9O0Ip4asaL7w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7OssNPsnih9O0Ip4asaL7w,396,4,+14152822001,(415) 282-2001,2622.6059855964513,$$,Japanese
37.75444,-122.47711,1234 Noriega St,,,San Francisco,94122,US,CA,4jXML1vz29FYYUeoPJIs6A,fujiyama-ya-japanese-restaurant-san-francisco,Fujiyama-Ya Japanese Restaurant,https://s3-media4.fl.yelpcdn.com/bphoto/IZeDKcJhvhVC36Z0DShT-A/o.jpg,FALSE,https://www.yelp.com/biz/fujiyama-ya-japanese-restaurant-san-francisco?adjust_creative=7OssNPsnih9O0Ip4asaL7w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7OssNPsnih9O0Ip4asaL7w,538,4,+14156651772,(415) 665-1772,3649.735666730695,$$,Japanese
37.7999557,-122.4414378,2317 Chestnut St,,NA,San Francisco,94123,US,CA,EztBa2wTrc8z3DAF0YhtpQ,mamanoko-san-francisco-2,Mamanoko,https://s3-media1.fl.yelpcdn.com/bphoto/88GoHopFjJKv3wBs9V5X6g/o.jpg,FALSE,https://www.yelp.com/biz/mamanoko-san-francisco-2?adjust_creative=7OssNPsnih9O0Ip4asaL7w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7OssNPsnih9O0Ip4asaL7w,209,4,+14153468494,(415) 346-8494,4364.950481558414,$$,Japanese
37.764058,-122.430685,317 Sanchez St,NA,,San Francisco,94114,US,CA,-zetzVfO4X0dpiiTmjdeKg,eiji-san-francisco,Eiji,https://s3-media1.fl.yelpcdn.com/bphoto/pWiRTXc0Te7loPLVRRBhwQ/o.jpg,FALSE,https://www.yelp.com/biz/eiji-san-francisco?adjust_creative=7OssNPsnih9O0Ip4asaL7w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7OssNPsnih9O0Ip4asaL7w,1076,4,+14155588149,(415) 558-8149,616.380008566382,$$,Japanese
37.74397,-122.42051,3303 Mission St,NA,,San Francisco,94110,US,CA,olOldyL0jSpDuZE0tELVcw,fumi-japanese-curry-and-ramen-san-francisco-3,Fumi Japanese Curry & Ramen,https://s3-media2.fl.yelpcdn.com/bphoto/HmRu2lgBB89-Jo_uLe_4Dg/o.jpg,FALSE,https://www.yelp.com/biz/fumi-japanese-curry-and-ramen-san-francisco-3?adjust_creative=7OssNPsnih9O0Ip4asaL7w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7OssNPsnih9O0Ip4asaL7w,372,4,+14157570901,(415) 757-0901,2340.4316524241217,$$,Japanese
37.79083,-122.42097,1515 Polk St,,NA,San Francisco,94109,US,CA,YZrl7W2dewBb-T7e-BxAkQ,nara-san-francisco-3,Nara,https://s3-media3.fl.yelpcdn.com/bphoto/c_AXdKoLM1lczz4H1wUbBw/o.jpg,FALSE,https://www.yelp.com/biz/nara-san-francisco-3?adjust_creative=7OssNPsnih9O0Ip4asaL7w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7OssNPsnih9O0Ip4asaL7w,212,4.5,+14155671515,(415) 567-1515,3593.964127330676,$$,Japanese
37.7013352,-122.4819913,32 Park Plz Dr,,,Daly City,94015,US,CA,Dy7et29HmeTNbZDd9FkbOQ,tanis-kitchen-daly-city,Tani's Kitchen,https://s3-media3.fl.yelpcdn.com/bphoto/bVcE7RSyLeq36oqExoXRKw/o.jpg,FALSE,https://www.yelp.com/biz/tanis-kitchen-daly-city?adjust_creative=7OssNPsnih9O0Ip4asaL7w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7OssNPsnih9O0Ip4asaL7w,1240,3.5,+16509921701,(650) 992-1701,7744.493272670656,$$,Japanese
37.74239,-122.48486,1735 Taraval St,,,San Francisco,94116,US,CA,vfK7_QDzzQfzaXf4zOz0fA,taraval-okazu-ya-restaurant-san-francisco,Taraval Okazu Ya Restaurant,https://s3-media2.fl.yelpcdn.com/bphoto/fh0HLqrzbr5X0FvVwfRYVw/o.jpg,FALSE,https://www.yelp.com/biz/taraval-okazu-ya-restaurant-san-francisco?adjust_creative=7OssNPsnih9O0Ip4asaL7w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7OssNPsnih9O0Ip4asaL7w,875,3.5,+14157596850,(415) 759-6850,4726.569072089258,$$,Japanese
37.72539,-122.46325,1939 Ocean Ave,NA,,San Francisco,94127,US,CA,1bwGLMXDffQqmjWAd9MT7A,kaisen-don-san-francisco,Kaisen DON,https://s3-media1.fl.yelpcdn.com/bphoto/zD2jfAIN2Q6H2FAS6aOCSQ/o.jpg,FALSE,https://www.yelp.com/biz/kaisen-don-san-francisco?adjust_creative=7OssNPsnih9O0Ip4asaL7w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7OssNPsnih9O0Ip4asaL7w,314,4,+14158599081,(415) 859-9081,4589.763820348943,$$,Japanese
37.78067,-122.47802,5454 Geary Blvd,,,San Francisco,94121,US,CA,WnQoN1uV65vacUj0q1TgoQ,volcano-san-francisco,Volcano,https://s3-media1.fl.yelpcdn.com/bphoto/1QbFAnxKlHqDVIEE_OJuvQ/o.jpg,FALSE,https://www.yelp.com/biz/volcano-san-francisco?adjust_creative=7OssNPsnih9O0Ip4asaL7w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7OssNPsnih9O0Ip4asaL7w,1131,4,+14157527671,(415) 752-7671,4278.539052885535,$,Japanese
37.7883057571854,-122.424391528591,1634 Bush St,,NA,San Francisco,94109,US,CA,WtA7XYzBFhZ5LPbSihEWkw,akira-japanese-restaurant-san-francisco,Akira Japanese Restaurant,https://s3-media1.fl.yelpcdn.com/bphoto/yb_SCxOUqmWctL4Jv50KWA/o.jpg,FALSE,https://www.yelp.com/biz/akira-japanese-restaurant-san-francisco?adjust_creative=7OssNPsnih9O0Ip4asaL7w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7OssNPsnih9O0Ip4asaL7w,338,4.5,+14158008498,(415) 800-8498,3226.397870442942,$$,Japanese
37.7851799,-122.4292,22 Peace Plz,Fl 2,NA,San Francisco,94115,US,CA,zj09K037XrZ_51Yh5qsIAw,kui-shin-bo-san-francisco-2,Kui Shin Bo,https://s3-media4.fl.yelpcdn.com/bphoto/zlMYf0U0MkxusfJ6BVo90A/o.jpg,FALSE,https://www.yelp.com/biz/kui-shin-bo-san-francisco-2?adjust_creative=7OssNPsnih9O0Ip4asaL7w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7OssNPsnih9O0Ip4asaL7w,743,4,+14159229575,(415) 922-9575,2785.7952054083876,$$,Japanese
37.784977,-122.431763,1581 Webster St,Ste 270,,San Francisco,94115,US,CA,NTYS9lYlvFUUQn96Qymy4A,izumiya-san-francisco-2,IZUMIYA,https://s3-media3.fl.yelpcdn.com/bphoto/jScy1xVjz82pWlwT4bs3mA/o.jpg,FALSE,https://www.yelp.com/biz/izumiya-san-francisco-2?adjust_creative=7OssNPsnih9O0Ip4asaL7w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7OssNPsnih9O0Ip4asaL7w,23,4,+14154416867,(415) 441-6867,2710.1678399585257,$$,Japanese
37.7685096967036,-122.402136325836,1725 Alameda St,,,San Francisco,94103,US,CA,ZN7x2duyVesVVzlhWJNamQ,skool-san-francisco,Skool,https://s3-media4.fl.yelpcdn.com/bphoto/47i057bRXAm_sIvA2obD5A/o.jpg,FALSE,https://www.yelp.com/biz/skool-san-francisco?adjust_creative=7OssNPsnih9O0Ip4asaL7w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7OssNPsnih9O0Ip4asaL7w,1736,4,+14152558800,(415) 255-8800,3132.4940753864485,$$,Japanese
37.764358548011,-122.46243827946,408 Irving St,,,San Francisco,94122,US,CA,4GAsfSjaB1XewzS3TKOtTg,koo-san-francisco,Koo,https://s3-media4.fl.yelpcdn.com/bphoto/DksWzDlavC9OqqMFHWwroQ/o.jpg,FALSE,https://www.yelp.com/biz/koo-san-francisco?adjust_creative=7OssNPsnih9O0Ip4asaL7w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7OssNPsnih9O0Ip4asaL7w,1099,4,+14157317077,(415) 731-7077,2316.9163749593627,$$$,Japanese
37.77653,-122.43883,1335 Fulton St,Ste 101,,San Francisco,94117,US,CA,OcRSAkpOhnWHjV7X0FoM5Q,jū-ni-san-francisco-5,jū-ni,https://s3-media1.fl.yelpcdn.com/bphoto/MnbgVH7sMXm-nbZB7CyZ8Q/o.jpg,FALSE,https://www.yelp.com/biz/j%C5%AB-ni-san-francisco-5?adjust_creative=7OssNPsnih9O0Ip4asaL7w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7OssNPsnih9O0Ip4asaL7w,301,4.5,+14156559924,(415) 655-9924,1757.7177799710257,$$$$,Japanese
37.7855731526273,-122.430400329302,1734 Post St,,NA,San Francisco,94115,US,CA,PnehZ8Y2Bec33xO8DCv4wA,hikari-sushi-and-bar-san-francisco-2,Hikari Sushi & Bar,https://s3-media3.fl.yelpcdn.com/bphoto/r4CVR_wxRZoRoTEOfyLIyA/o.jpg,FALSE,https://www.yelp.com/biz/hikari-sushi-and-bar-san-francisco-2?adjust_creative=7OssNPsnih9O0Ip4asaL7w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7OssNPsnih9O0Ip4asaL7w,178,3.5,+14158729116,(415) 872-9116,2794.5969410531834,$$,Japanese
37.771363,-122.4238726,1819 Market St,,,San Francisco,94103,US,CA,9d41BD03PafffoUJS6qPdg,izakaya-roku-san-francisco,Izakaya Roku,https://s3-media2.fl.yelpcdn.com/bphoto/upchD9CIfBY0Dk_V2OYgmw/o.jpg,FALSE,https://www.yelp.com/biz/izakaya-roku-san-francisco?adjust_creative=7OssNPsnih9O0Ip4asaL7w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7OssNPsnih9O0Ip4asaL7w,450,4,+14158616500,(415) 861-6500,1596.3664688294139,$$,Japanese
37.768314,-122.421642,370 14th St,,,San Francisco,94103,US,CA,CYttYTEiQuhSfo3SEh79fA,shizen-vegan-sushi-bar-and-izakaya-san-francisco,Shizen Vegan Sushi Bar & Izakaya,https://s3-media4.fl.yelpcdn.com/bphoto/-1BWnyjrsDmTmXH_3wZl_w/o.jpg,FALSE,https://www.yelp.com/biz/shizen-vegan-sushi-bar-and-izakaya-san-francisco?adjust_creative=7OssNPsnih9O0Ip4asaL7w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7OssNPsnih9O0Ip4asaL7w,1564,4.5,+14156785767,(415) 678-5767,1540.5965160298517,$$,Japanese
37.78324,-122.42048,810 Van Ness Ave,NA,,San Francisco,94109,US,CA,yD9-WrXijc_grVmi_zkCfQ,hinata-san-francisco,Hinata,https://s3-media4.fl.yelpcdn.com/bphoto/RSF0VW1hWUK78MyloaiwmA/o.jpg,FALSE,https://www.yelp.com/biz/hinata-san-francisco?adjust_creative=7OssNPsnih9O0Ip4asaL7w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7OssNPsnih9O0Ip4asaL7w,498,4.5,+14158298291,(415) 829-8291,2833.377489987141,$$$$,Japanese
37.77701,-122.4635,431 Balboa St,,,San Francisco,94118,US,CA,TmXkYM0N-FjrMasxj5uXsA,sushi-bistro-san-francisco,Sushi Bistro,https://s3-media2.fl.yelpcdn.com/bphoto/Uo9YbTWfVTVlwJIoGwk1yA/o.jpg,FALSE,https://www.yelp.com/biz/sushi-bistro-san-francisco?adjust_creative=7OssNPsnih9O0Ip4asaL7w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7OssNPsnih9O0Ip4asaL7w,1519,4,+14159337100,(415) 933-7100,2977.8498065305057,$$,Japanese
37.79801,-122.42967,1838 Union St,,NA,San Francisco,94123,US,CA,_TVBDjUzNKi4HEmUT4yPGA,kaiyō-san-francisco-2,KAIYŌ,https://s3-media1.fl.yelpcdn.com/bphoto/Lkyv0Z48ip8WpBz2DdcXqA/o.jpg,FALSE,https://www.yelp.com/biz/kaiy%C5%8D-san-francisco-2?adjust_creative=7OssNPsnih9O0Ip4asaL7w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7OssNPsnih9O0Ip4asaL7w,259,4,+14155254804,(415) 525-4804,4165.528826903431,NA,Japanese
37.785103,-122.430974,1737 Post St,Ste 337,NA,San Francisco,94115,US,CA,md19wETpeFhjh4MkFi029A,oma-san-francisco-station-san-francisco-2,Oma San Francisco Station,https://s3-media3.fl.yelpcdn.com/bphoto/Lif1tNcL0NepkJ5p4J7iTQ/o.jpg,FALSE,https://www.yelp.com/biz/oma-san-francisco-station-san-francisco-2?adjust_creative=7OssNPsnih9O0Ip4asaL7w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7OssNPsnih9O0Ip4asaL7w,160,4.5,,,2733.96989598124,NA,Japanese
37.77708,-122.46428,501 Balboa St,,,San Francisco,94118,US,CA,s2f2diwImCaaui2SDpNh-A,yuubi-japanese-restaurant-san-francisco,Yuubi Japanese Restaurant,https://s3-media1.fl.yelpcdn.com/bphoto/7iPkTXxtdxpWq8UzcCAgUg/o.jpg,FALSE,https://www.yelp.com/biz/yuubi-japanese-restaurant-san-francisco?adjust_creative=7OssNPsnih9O0Ip4asaL7w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7OssNPsnih9O0Ip4asaL7w,517,4,+14153862011,(415) 386-2011,3037.614819904897,$$,Japanese
37.751706,-122.4288283,3856 24th St,,,San Francisco,94114,US,CA,6TL8udi-vy_5rH-wikMSoA,saru-sushi-bar-san-francisco,Saru Sushi Bar,https://s3-media1.fl.yelpcdn.com/bphoto/5-ugy01zjSvudVsfdhmCsA/o.jpg,FALSE,https://www.yelp.com/biz/saru-sushi-bar-san-francisco?adjust_creative=7OssNPsnih9O0Ip4asaL7w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7OssNPsnih9O0Ip4asaL7w,829,4.5,+14154004510,(415) 400-4510,1222.1441911467125,$$$,Japanese
