id,text
oibaW-5yuiKVS5o_CcvzIg,"Great new spot in the Richmond! There's nothing better than a wide variety of grilled meats, raw fish, and fried foods combined with ice cold beer and..."
oibaW-5yuiKVS5o_CcvzIg,"The restaurant has a modest storefront, but the interior is recently renovated.

The service is friendly and efficient.

The food is also good though can be..."
oibaW-5yuiKVS5o_CcvzIg,"Very quiet and authentic experience. Everything tasted great, but I wish the skewers actually came out hot instead of luke warm, but maybe that was on..."
vZpuRwoCD4upNRP5CScjDQ,"I've gone to Cal for the past four years, and this place is the restaurant I always say is the best one in Berkeley. I've eaten here both as a pescatarian,..."
vZpuRwoCD4upNRP5CScjDQ,"The food is great (5* easily), and we'd love to eat here more often. But the waitlist system is a big fail, hence the 1*. Eg, tonight we put our name down..."
vZpuRwoCD4upNRP5CScjDQ,"Posting this while I'm still dining here. 
PLEASE avoid this place at all costs: food is too salty and oily; service is pretentious; min consumption amount..."
qvGED1YA1lt_wrbP92RVZA,"We came here for a friend's birthday and oh lordy, this place slaps. 

We ordered the toro, the salmon roe with quail egg, salmon sashimi, eel, and so much..."
qvGED1YA1lt_wrbP92RVZA,"- grumpy faced woman
- overall poor service
- three times.....dishes brought to table did not match order
- desert glasses brought to table for wine (I..."
qvGED1YA1lt_wrbP92RVZA,"TL;DR: One of the best omakase experiences in SF for quality fish and for a reasonable price (less than $100 per person)! Make a reservation, and the..."
YZrl7W2dewBb-T7e-BxAkQ,"Came here 2 friends on Sunday Night.
Nice Ambience and Cozy place. My Omakase 10pcs Omakase Nigiri was so good. 
Fresh fish and great services. Great Place..."
YZrl7W2dewBb-T7e-BxAkQ,"My Kinda Black Friday's night at Nara Sushi (on polk)

Those are my ""10 pcs Nigiri Omakase"" by Chef.John

The fish was incredibly FRESH and DELICIOUS!

Top..."
YZrl7W2dewBb-T7e-BxAkQ,"I've been here twice and both times were great experiences. The presentation of the food is what makes this place stand out, every dish is served in a..."
WtA7XYzBFhZ5LPbSihEWkw,"Akira never ever disappoints and is my go to sushi spot in SF because it has a rotating menu of fresh fish daily at very reasonable prices.  Prime example,..."
WtA7XYzBFhZ5LPbSihEWkw,"A cute little restaurant located not too far from Polk, so lots of post-dinner bar choices around! Overall - there are definitely places with better (and..."
WtA7XYzBFhZ5LPbSihEWkw,"Great service but food was just ok
Jalapeño app was way over cooked- such little flavor even though it was covered in sauce
Mango and salmon belly roll was..."
OcRSAkpOhnWHjV7X0FoM5Q,"Ju-ni was such an incredible experience, their attention to detail and high quality food and production definitely made it an unforgettable experience! I'd..."
OcRSAkpOhnWHjV7X0FoM5Q,"Great quality fish, beautiful presentation, and stages of flavors in each bite.  Knowledgeable but seemingly arrogant executive chef.  1 Michelin star in..."
OcRSAkpOhnWHjV7X0FoM5Q,BF luckily scored a last minute reservation at Ju-ni just a couple of days before we actually dined here. How lucky! A lot of my friends have been raving...
CYttYTEiQuhSfo3SEh79fA,"Moved out of SF about a year ago.  There are only two restaurants I miss:  Shizen, and Mensho.  Obviously we're here to talk about Shizen, so here we go...."
CYttYTEiQuhSfo3SEh79fA,"The worst part about Shizen is getting in. Expect a painful process of either 1) Queuing up at 4:50 to snag an early table when the restaurant opens at 5pm,..."
CYttYTEiQuhSfo3SEh79fA,"Good vegan sushi place! The flavors are similar to the rolls you can get at Tataki (on California street) - they are the same chef. 

Overall, it's a great..."
yD9-WrXijc_grVmi_zkCfQ,One of the best Omakase experiences in the city that I was able to enjoy even though I had a pretty bad neck sprain and high temperatures - Hinata is truly...
yD9-WrXijc_grVmi_zkCfQ,"The restaurant is easy to pass by... but the service and sushi is amazing! 

I love how the restaurant is more sushi based rather then small plates. We had..."
yD9-WrXijc_grVmi_zkCfQ,"Omg!!! Had the best experience at Hinata!! It was so awesome, I didn't even care how much I spent!! Chef Master is great at what he does! The ambience was..."
md19wETpeFhjh4MkFi029A,5th time already and there are amazing new surprises every single time! My best friend and I came here for her birthday celebration this time and got the...
md19wETpeFhjh4MkFi029A,"This has seating for 4 couples.   8 people total.   You sign in at the booth and then wait, watching people eat, laugh and drink and wonder when they will..."
md19wETpeFhjh4MkFi029A,"Oma SF has taken its spot as one of my favorite omakase places thus far. Initially, I thought that the location being inside the mall was a little weird,..."
6TL8udi-vy_5rH-wikMSoA,"Amazing! You need to come here. Everything is incredibly delicious. 

I loved the hamachi truffle and Santa Barbara uni. 

Actually, there wasn't one thing..."
6TL8udi-vy_5rH-wikMSoA,Really good sashimi and a pretty affordable omakase option! All cuts were delicious and fresh. The only thing is the omakase portions don't seem to be meant...
6TL8udi-vy_5rH-wikMSoA,"SUSHI HEAVEN!!!



...I really wanted to end right there, but I have to share some of my favorites:
The tasting spoons -- I like the torotoro and the..."
fchN6rNVAb1-OqxLMcdrvA,"Like a trail of breadcrumbs made from post processing Sake lees, I followed the great Yelp reviews to Ichido for my birthday dinner (not saying which one)...."
fchN6rNVAb1-OqxLMcdrvA,this incredible tasting menu from Geoff was a fantastic experience. A friend of mine brought about 20 of us together for a birthday dinner and she couldn't...
fchN6rNVAb1-OqxLMcdrvA,We had our dining experience in June.  The experience was awesome and exceeded our expectations.  The courses were well executed with balanced tastes.  The...
2E9O-p-lp587aOMnpLepkQ,I've gone to jijime a few times and enjoyed what I ordered each time. During my last visit I ordered the fresh salmon bowl and the waitress seemed a bit...
2E9O-p-lp587aOMnpLepkQ,"I am not exactly sure what Jijime is trying to be.  They describe themselves as Korean, Asian fusion.  Honestly, nothing is Korean about what they have to..."
2E9O-p-lp587aOMnpLepkQ,"SOOOOO Yummy in my tummy :)

To be honest, Jijime is located on a busy block on Geary, however, the place is hidden with so many busy stores around it that..."
bE_1J-17ut6t6bvNhkkxSw,"Loved my birthday meal here! It's a small restaurant, and the dishes take a while to prep, so plan for a long, Ratatouille-style mind-blowing meal...."
bE_1J-17ut6t6bvNhkkxSw,I was at this one Michelin star rating Japanese Sushi Restaurant with a couple of oversea friends last Friday. I humbly believe that Wako deserves to have a...
bE_1J-17ut6t6bvNhkkxSw,"My 100th Review!!

My boyfriend and I celebrated our anniversary here and it was definitely one to remember! We made a reservation about 2 weeks in advance..."
Jpxv-URBpIvcu0mE5B6S3g,"This place listens and executes the feedback from the customer very well. The sad ""katsu Plate"" now became a decent dish that comes with plenty of katsu..."
Jpxv-URBpIvcu0mE5B6S3g,"Awesome Japanese inspired cafe with a sleek look.

The popular items I saw everyone ordering were the Sandos and the curry and rice.

I ordered the egg..."
Jpxv-URBpIvcu0mE5B6S3g,"I ordered a matcha latte with oat milk and the hamachi don. The food came pretty quickly, the matcha almost instantly. The place was packed too, so even..."
wSsuLcdgXat_g69PswYWxw,"Looking for delicious sushi and noodles?  Look no further!

This adorable sushi house is located in a semi-busy strip mall with a good size parking lot...."
wSsuLcdgXat_g69PswYWxw,This place was fairly new and pretty closeby so I decided to give this a try. They really have a huge variety of options. From sushi to udon and other stir...
wSsuLcdgXat_g69PswYWxw,"Sorry! Still bias to Amami... BUT you guys are also great! 

If you guys don't want to wait in line at Amami.. come here! They're a great alternative for..."
WpcWACqlAodx5dbe5GJWZA,"Loved Omakase! Fresh quality sushi, engaging atmosphere, overall lovely experience. The bf brought me here for a birthday dinner - $195 for omakase at the..."
WpcWACqlAodx5dbe5GJWZA,"This is our second time visit to Omakase. My boyfriend and I came here in 2017. At that time they had two menus, one $150 and the other $200. We opted for..."
WpcWACqlAodx5dbe5GJWZA,Hands down best sushi I have ever had in my whole life! Great experience here with the chefs on valentines day! came in with handwritten cards of all the...
PoFvHQnaktxW15e-uMDAdA,"This review is LONG over DUE! 

Hakashi is an amazing secret gem! My friend and I stumbled upon this place while driving by. We were greeted immediately and..."
PoFvHQnaktxW15e-uMDAdA,"Enjoyable food.

Had some appetizer with mushroom tempura thing which was yummy.  Avocado rolls were a good appetizer too. 

Enjoyed the oyako don.  Needed..."
PoFvHQnaktxW15e-uMDAdA,"This is an affordable, better than your average sushi spot! The menu has a variety of Japanese dishes including rolls, sashimi, udon, teriyaki and..."
8iU_Gr2XdRt9D67g8B6pLA,"Mmm I had such a pleasant time at Nabe. Got the shabu shabu set which came with Wagyu beef and a side of veggies, udon, and rice.

I got kombu which is just..."
8iU_Gr2XdRt9D67g8B6pLA,"DuUHHhHlicious! I've tried a few shabu spots in the city, and I think this one is one of the better ones! I came here with my family and had a reservation..."
8iU_Gr2XdRt9D67g8B6pLA,First time here for our daughter's birthday.  Our party of 5 had reservations for 6 pm and were seated promptly and quite comfortably towards the back area...
zWpV3kVw1CO9Fb3JroQpqw,"This is our go to place for good sushi.

We knew the chef from Koo, where we used to go frequently. Through our conversations, we found out he was going to..."
zWpV3kVw1CO9Fb3JroQpqw,"Came here during memorial day weekend. It was a bit empty on a Friday evening (assuming people were leaving town already).

So, it's quite a family style..."
zWpV3kVw1CO9Fb3JroQpqw,"A petite family-style Japanese dinner that serves a myriad of fresh traditional dishes.

Japanese meals can be expensive, especially the good ones and those..."
3MRyd2-Zx9smDLXWPAL3kw,"Pleasantly surprised, I figured it'd be good but the sushi game in SF is strong... like, a little too aggressive.

We made a reservation far in advance but..."
3MRyd2-Zx9smDLXWPAL3kw,"I have always questioned the premise of ""affordable omakase"". Our visit confirmed our skepticism.

Instead of asking for our preference upfront, they were..."
3MRyd2-Zx9smDLXWPAL3kw,I was pleasantly surprised by this place. I have had quite a few omakases and had actually set my standards a little bit lower since I have not had that...
xfsjCQtkPFdbWTwh9C2p9w,There's definitely a lot of Thai restaurants in SF.  It's pretty hard to get me to travel so far for food espeically in a work day. One of my good friends...
xfsjCQtkPFdbWTwh9C2p9w,"As a Yelp Elite, I take writing reviews seriously, and I certainly don't take writing a negative review lightly.  I am writing to share my terrible recent..."
xfsjCQtkPFdbWTwh9C2p9w,"I have mixed feelings about Nute's--the Japanese side of the menu is really delicious, the Thai side is decent, but the customer service really leaves much..."
2UAbKNVr1Co5f9dn9T3jzA,"Great option for high-end, but not break-the-bank price point sushi. This location wasn't too busy when I went, which I appreciated. It was a great quite..."
2UAbKNVr1Co5f9dn9T3jzA,"Amazing place, with delicious sashimi tasting dishes and maki
They have premium fish
My favorite one is the amberjack maki
Low key place
A gem, totally..."
2UAbKNVr1Co5f9dn9T3jzA,We were celebrating our 9 year wedding anniversary and had to bring our 14 month old along to our romantic dinner so after looking at the various omakase...
Y8QT8TKQMRUiU76-PKi8Wg,"Incredible sushi and wonderful service. 

We started with a dozen Fanny Bay oysters. $1 oysters during happy hour which is Sunday to Thursday from 5 pm till..."
Y8QT8TKQMRUiU76-PKi8Wg,"YUMMY and decently priced and way better than any other SF sushi place by far in terms of fresh product

$1 Happy Hour Oysters
- delish and you can't beat..."
Y8QT8TKQMRUiU76-PKi8Wg,It was worth one try but we will not be back.   I was going to give it 3 stars but then they debated with me on the short rib price.  We ordered 3 of them...
E-jaK7rK8nclJfIkeAHtsA,"Sometimes we try things for the wrong reasons.

Wanting to celebrate a friend's birthday before her long vacation, I sought reservations for a few available..."
E-jaK7rK8nclJfIkeAHtsA,"This review is long overdue (but better late than never right?). First off, I'd like to give a shout out to Ken for getting me set up for the night. I was..."
E-jaK7rK8nclJfIkeAHtsA,"People don't deserve to get food poisoning from a high-end 1 star Michelin restaurant.

I dined at Hashiri on 7/27 and got a severe upset stomach after. I..."
bDpWfDVQcIDyMzQyE5blfA,First time ordering. So delicious straight forward no frills exactly what the doctor ordered for an upset stomach. The ramen was delicious and maybe a bit...
bDpWfDVQcIDyMzQyE5blfA,Hoshi is a great little place in the Marina that serves great quality ramen with exceptional customer service. The serving size is pretty standard and the...
bDpWfDVQcIDyMzQyE5blfA,"Love this place! It just opened up few months ago in the Marina. The menu covers everything from Ramen, Karaage, Takoyaki, and buns. I would start off the..."
2V36BGuNFyrnzYIdsvsehw,"I've been here every week for the past 5 weeks and slowly tasting my way through the entire menu. Honestly it's all good. 

Hamachi app is amazing. 
Balls..."
2V36BGuNFyrnzYIdsvsehw,"Tombo Albacore Tataki $15

Hey Girl $16

Ebi Tempura Roll $10

We really liked everything. The ambiance is perfect inside. 

I think the Tombo albacore is..."
2V36BGuNFyrnzYIdsvsehw,"Came here on a Wednesday afternoon with a group of 4! We were seated immediately and the place wasn't too too full. 

Food: I got the sashimi tasting and..."
A_2m0mcKEqOJ1XsqUbzUIg,"This place has good poke bowls. I could probably just leave it at that. 

They also have good sushi burrito options. 
I'm more of a poke bowl enthusiast...."
A_2m0mcKEqOJ1XsqUbzUIg,"So happy I finally got a chance to try this place! I ordered ahead with Yelp/Grub Hub- super easy process, I highly recommend using it to order ahead if..."
A_2m0mcKEqOJ1XsqUbzUIg,"I've ordered their sushi burritos several times for take out. They are fast at preparing them and the burritos are pretty good. Their website is weird, so I..."
ZoZjbOYR-apY8XvommlNUA,"The House is truly a gem at the lovely intersection of Chinatown, Nobhill, and FiDi. This is one of my favorite spots to bring friends and family who are..."
ZoZjbOYR-apY8XvommlNUA,"Food is great however service is a bit questionable. 

Friend and I came here for her birthday dinner. Made appointment a day before and was able to make..."
ZoZjbOYR-apY8XvommlNUA,"Got food poisoning here. Had the scallops and sea bass from here on a Monday night and they came out within a few minutes, LUKEWARM.. I was suspicious the..."
ATj-8RmOJln9UnCEuraEzw,Soooo excited to eat here again. It had been a year since the last time! And probably a year since the time before. (I would definitely happily eat their...
ATj-8RmOJln9UnCEuraEzw,Amazing noodles and accompanying dishes in Daly City! We heard about Clint and Yoko's fabulous pop-up from another friend and booked a meal to try. We were...
ATj-8RmOJln9UnCEuraEzw,"My sister surprised me with reservations for their 'wild card' ramen which turned out to be chicken paiten. 

Now, I don't even like chicken. Because of..."
qL2rC5tuTBWzPk8Vol-rVA,An amazing chicken katsu sando (sandwich). They use chicken thigh instead of breast which keeps it moist and the breading is fantastic. It comes with a nice...
qL2rC5tuTBWzPk8Vol-rVA,"I really hope that the actual Reggie Fils-Aime reviewed Family Cafe. 

Family Cafe is cool. 

Family Cafe is very small. 

Family Cafe is concerned with the..."
qL2rC5tuTBWzPk8Vol-rVA,"I've been meaning to check out this place since it opened. From the moment you walk in, you can tell this place is going for something different and..."
ZNj4xwodItEfFofNYxMEhw,A huge thank you to Chef Seth and the staff for an amazing dining experience. We've been to some of the top Omakase restaurants in the city and The Shota...
ZNj4xwodItEfFofNYxMEhw,"As a high end Omakase place, Shota has good stories about where they get their fish, let you choose your sake cup and chopsticks and has great service...."
ZNj4xwodItEfFofNYxMEhw,"Not just the best Omakase experience - the best dining experience all around! The food itself was incredible, well-sourced, perfectly curated, but what..."
5HA7OuFkkN76mBiJmI-MoA,"Truly excellent. I had the uni tasting and the bluefin tuna among several things. Magnificent the texture and flavours were splendid.

The chef upgraded my..."
5HA7OuFkkN76mBiJmI-MoA,"Cute & quaint sushi spot. If you're looking to get a quick fix, this will satisfy your craving. 
Came on a Wednesday night, no wait time and the rolls..."
5HA7OuFkkN76mBiJmI-MoA,First time here.   Started out rough.  Hard to find parking and then had to park by some homeless people.  Recommend parking closer to 8th and 9th and walk...
eQtJR9FsTl6v-EnzVeHDcg,Love love love this place! I had mixed feelings coming here after reading reviews because people said it was over-hyped but I'm here to tell you it's soo...
eQtJR9FsTl6v-EnzVeHDcg,"A true ""hole in the wall"" place with creative cuisine- the Himalayan Trout is one of their most popular dishes and it doesn't disappoint. We ordered almost..."
eQtJR9FsTl6v-EnzVeHDcg,"This is probably the best/freshest sushi I have had in the Bay Area.

The wait was not terrible, there apparently are several locations, and the restaurant..."
CvCvwr6f3zBwXuZhmYQZ3g,"Read an article about Okkon and had to go to their weekly Temescal Brewing pop-up for that Japan nostalgia. When we got there, it was just like the pictures..."
CvCvwr6f3zBwXuZhmYQZ3g,I went to the pop up at Rintaro in San Francisco and it was hands down the best okonomiyaki I've ever had. The prices were also very reasonable (at least...
CvCvwr6f3zBwXuZhmYQZ3g,"An interesting, cabbage-heavy take on okonomiyaki that doesn't leave you with a greasy feeling afterwards. The base portion, at $10, is rather modest, and..."
ogbhdmyPygSwzG8vpAgELw,"Best. Broth. ever.
It was really good. Appetizers are pretty good as well; nothing special, but the calamari pieces solid.
If you like noodles, get their..."
ogbhdmyPygSwzG8vpAgELw,"I'm a bit bummed that the Uyghur joint that used to occupy this space is gone.  However, I'm pleased that a delicious Chinese joint serving unique food has..."
ogbhdmyPygSwzG8vpAgELw,"The area where this restaurant is at is quite...intriguing.

Once you come in, you go down the stairs, and voila. There it is.

The service was exceptional,..."
cezgelm2Ah0-QZdcJCxfug,"New ramen spot! Yay!

This is one of the few places where neither my boyfriend or I have ever gone to in the city before.

This is now officially his second..."
cezgelm2Ah0-QZdcJCxfug,"The Food
While wandering for food in San Francisco, discovered Kaiju Cooks, which recently opened. I came with a friend for dinner so we gotta try a variety..."
cezgelm2Ah0-QZdcJCxfug,"Review not based on the food. 

My son and I went there because of the reviews, got there a bit early so waited in our car across the street. When we saw..."
8oVK6iM82dBTFLb10LYkBg,"I can't think of a single reason of why this place isn't fully booked months in advance!

This is one of the best Omakase experiences in town, delivered by..."
8oVK6iM82dBTFLb10LYkBg,Highlight was the toro with caviar but every appetizer and nigiri was spectacular. We participated in the omakase and had no regrets. It was a wonderful...
8oVK6iM82dBTFLb10LYkBg,Doma is truly a hidden gem nestled in Precita Park. Omakase is the only thing they offer but it's really the only thing you want to eat anyways. The omakase...
dY0Mc_PHH6nLENvWmVtwxQ,I'm surprised I haven't written a review for Daeho yet since I've been a few times already! I was a huge fan of Sun Nong Dan in La and was excited to see a...
dY0Mc_PHH6nLENvWmVtwxQ,"Is it legal for Daeho to refuse to allow single eaters even at shared tables at dinner time? Because they do, even if they would be able to accommodate..."
dY0Mc_PHH6nLENvWmVtwxQ,"WORTH THE HYPE. 
Especially on a cold and rainy San Francisco day. Come with a group of hungry people and prepare to feast. The ribs were not only tender,..."
66cJpkyO8Q0p9vCumnraFQ,"They got my comfort food here, Palo!!!

Palo is pork belly stew that I love the most!
Pork belly was very tender
Egg was perfect 
The soup was..."
66cJpkyO8Q0p9vCumnraFQ,"Love the curry at Tender! My favorite is the aloha curry, with fried chicken (chicken katsu) and the ginger garlic rice. I probably will never order..."
66cJpkyO8Q0p9vCumnraFQ,"What a great addition to the Tenderloin! They have various Asian cuisine options, from Japanese to Thai. So far I've ordered the Japanese curry and their..."
ouf3PRrw86VuiAQXgDljYQ,"This is my #1 favorite restaurant of all time. Better than Single Thread, French Laundry, Per Se. This is the ""no sign outside"", hidden away, San Francisco..."
ouf3PRrw86VuiAQXgDljYQ,"I went in to try Omakase at a new place. I was staying near the airport, but made the trip in to try them out. It was a very open and uncrowded space, which..."
ouf3PRrw86VuiAQXgDljYQ,Great quality sushi and wonderful presentation. I went with my uncle and I found it interesting that the main chef wasn't communicating with us. I had to...
i09UMzccKgyLwGYKDVP28w,"Definitely one of the most creative brunch places I've been to. This is a Korean fusion places, which makes it even more interesting. My sister and I came..."
i09UMzccKgyLwGYKDVP28w,"Came here for dinner with a large group, and there was no wait. Yes, it's close to Fisherman's Wharf, but didn't feel touristy at all, which was nice.

The..."
i09UMzccKgyLwGYKDVP28w,"Great place for brunch! 
First time here, there was no wait on a Sat around 10am. There are a couple outdoor tables (heated), an outdoor bar and plenty of..."
1EWkmc_myDLYfvorOnYzEA,"Oh my gosh - after trying the original Hinodeya location in Japantown, I was so happy to find out they had another location downtown. I've actually noticed..."
1EWkmc_myDLYfvorOnYzEA,"Overall experience was terrible. Server forgot to put in my order, and after 30 minutes, asked me if he could take my order (again, like the first one..."
1EWkmc_myDLYfvorOnYzEA,"Popped in for a quick solo dinner in between shows on a rainy night. I was seated at the bar right away & they took my order quickly. I'm a vegetarian, and..."
EdycBcHUsOKcdkrZ1u17rQ,"I'm very happy to find such a high quality sushi place in the neighborhood. Their lunchtime chirashi don and poke bowls are great.

The chirashi was very..."
EdycBcHUsOKcdkrZ1u17rQ,A quiet and almost forgotten legit sushi place close to Inner Richmond and Richmond and Sea Cliff area of San Francisco. We came for lunch and things we...
EdycBcHUsOKcdkrZ1u17rQ,"It's a cute name, and though it's not really very massive, I wouldn't call this the smallest little sushi bar in SF. It's not even the smallest one in the..."
hCIvyOY9VHYFEKNu4PSYsw,"I love this place !!!  Fast and friendly service and the ramen is the bomb !!!

Excellent quality ingredients and the noodles were nice and chewy just the..."
hCIvyOY9VHYFEKNu4PSYsw,"We came in for dinner on a Saturday. The place wasn't busy at all, and our service was good.

Ramen is pretty typical for the area, with vegan and..."
hCIvyOY9VHYFEKNu4PSYsw,"Venue: nice style
Ramen: poor (very western)
Restroom: clean (so probably kitchen too)
Service: bad experience.  Probably a one off, but I should share...."
FjH84fORpMlG0kQWEBKgaw,"Best hot pot ever!!! Service, food quality, freshness 
WOW WOW WOW!!!!! No to mention the freshly renovated location. Several cool picture spots for all you..."
FjH84fORpMlG0kQWEBKgaw,"All you can eat cheap wagyu? 

Yeap I'm in!

I would just recommend the AYCE minus the all you can drink option lol  

Great concept though. 

Food..."
FjH84fORpMlG0kQWEBKgaw,Solid Shabu place in the inner Richmond. Beware of the lack of parking over here. Highly recommend you take Uber/Lyft. There's always a waitlist online via...
6ZNlnA733Rv0I9Mq5_yO0A,"This was my first Michelin experience in SF, and it was definitely a night to remember!

My boyfriend booked a reservation here for my birthday for 7pm on a..."
6ZNlnA733Rv0I9Mq5_yO0A,"One of the best Michelin star restaurants in the city, if not the best, and certainly my favorite.  My most recent visit lived up even to my own hyped up..."
6ZNlnA733Rv0I9Mq5_yO0A,"Love this family owned Michelin Star restaurant! 

The location is differently interesting and when you come upstairs, the ambiance is so different. It was..."
q2EbLD93gEO5uXXx7Pk3bw,"We've tried a number of Michelin starred restaurants in SF, and so far Benu is our favorite. Their Korean fusion cuisine is quite unique. It's a delicate..."
q2EbLD93gEO5uXXx7Pk3bw,"3 Michelin stars, need I say more? I came here for my first Chase restaurant experience as a birthday treat to myself. This was my first time doing a chase..."
q2EbLD93gEO5uXXx7Pk3bw,"Not going to go much into whether ""is this place good or not."" Enough has been written about this place--of course it's one of the most respected in the..."
PYwAus1gKufLm8xlg0OYpA,"Tamon Tea is my go-to and guilty pleasure when I'm in the Downtown Berkeley area. Cheap, quick place to get my Japanese fastfood fix.

Today I got:

Salmon..."
PYwAus1gKufLm8xlg0OYpA,"Food: The fruit mochi balls we got were surprisingly good. The unagi (eel) rice ball was made with canned fish. Made fresh per order. 

Price: $6 for both..."
PYwAus1gKufLm8xlg0OYpA,"Mitarashi dango!!!

Delicious Japanese desserts, one of the few places in the bay I have been able to find dango"
X8rR2iATM35vfKhqN1nvFQ,"The best poke place in SF!

I've tried many poke places in sf and this place is by far the best one I've ever had. They were very generous with the proteins..."
X8rR2iATM35vfKhqN1nvFQ,"My favorite spot in SF!!! Tasty, fresh and cosy!
We had the spicy salmon ... it was delicious and the melody was in balance... nutritious and tasty... 
a..."
X8rR2iATM35vfKhqN1nvFQ,"This place is highly underrated in the city. Poke in SF is not cheap, and it sucks even more when portions are always lacking. Not at Walking Fish though...."
S91SPDiE-VGsOQHVBEuKHw,"Full discloser, I am a vegetarian so I can't speak to the fish here but I LOVE Hot Zushi's Happy Hour. The hand rolls are very big and filling and only $3..."
S91SPDiE-VGsOQHVBEuKHw,"With a name like Hot Zushi I was honestly not expecting a lot hahah. I'm not sure if that's a good or bad thing, because low expectations leave a lot of..."
S91SPDiE-VGsOQHVBEuKHw,"I loved this place! We ordered 3 speciallty rolls to share and enjoyed all three of them. 
Big team, Hot Stuff, and Three amigos specialty rolls gave us a..."
JPL5OqxmoKGWXZxVSlYkag,"Pros:
- Excellent quality
- Consistent quality
- Friendly owners. They always remember regulars.
- Fast service. Even when there's a line, it moves..."
JPL5OqxmoKGWXZxVSlYkag,"Authentic, decent-quality, and exceptionally inexpensive Japanese fare made by the most courteous guy. 

If you stop by early in the morning, there will be..."
JPL5OqxmoKGWXZxVSlYkag,"Coming right off a trip to Tokyo, I really missed the convenience stores with amazing cheap food... but this place is just as amazing!!

I stopped by in the..."
