latitude,longitude,address1,address2,address3,city,zip_code,country,state,id,alias,name,image_url,is_closed,url,review_count,rating,price,phone,display_phone,distance,genre
40.7533493041992,-73.9741592407227,131 E 45th St,,NA,New York,10017,US,NY,KJTTqIxuB0BEsYxLaYyAZw,tonkatsu-matsunoya-new-york,Tonkatsu Matsunoya,https://s3-media3.fl.yelpcdn.com/bphoto/xnvU9JkXu03Io-35Gz8KbA/o.jpg,FALSE,https://www.yelp.com/biz/tonkatsu-matsunoya-new-york?adjust_creative=7OssNPsnih9O0Ip4asaL7w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7OssNPsnih9O0Ip4asaL7w,382,4,$$,+16466928143,(646) 692-8143,5588.3202149784765,Japanese
40.76051,-73.83339,133-42 37th Ave,NA,,Flushing,11354,US,NY,-86K6KX3HlUwkWTWRO3VAQ,kyuramen-flushing,KYURAMEN,https://s3-media1.fl.yelpcdn.com/bphoto/xVklnMIpl3D73zqcxYSuXw/o.jpg,FALSE,https://www.yelp.com/biz/kyuramen-flushing?adjust_creative=7OssNPsnih9O0Ip4asaL7w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7OssNPsnih9O0Ip4asaL7w,142,4.5,$$,+19172852332,(917) 285-2332,14876.438633707987,Japanese
40.712622,-73.9487843,150 Ainslie St,,,Brooklyn,11211,US,NY,7OMGEtFWT6sdd9TVuoGqJQ,okonomi-brooklyn,Okonomi,https://s3-media4.fl.yelpcdn.com/bphoto/Dw8nY5l1VF6U0xkCkWQxIw/o.jpg,FALSE,https://www.yelp.com/biz/okonomi-brooklyn?adjust_creative=7OssNPsnih9O0Ip4asaL7w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7OssNPsnih9O0Ip4asaL7w,449,4.5,$$,,,3918.0469578683437,Japanese
40.75638,-73.97759,11 E 47th St,,,New York,10017,US,NY,-J8VuX3wGrYSOBu2G0hMsw,katsu-hama-new-york,Katsu-Hama,https://s3-media1.fl.yelpcdn.com/bphoto/oOlIBo3q1M9xYrfUqUiYQA/o.jpg,FALSE,https://www.yelp.com/biz/katsu-hama-new-york?adjust_creative=7OssNPsnih9O0Ip4asaL7w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7OssNPsnih9O0Ip4asaL7w,1281,4,$$,+12127585909,(212) 758-5909,5841.3064284782295,Japanese
40.72683167,-73.98754333,320 E 6th St,,NA,New York,10003,US,NY,lEH8EUPX3Zn_trHauIycYw,aoi-kitchen-new-york,Aoi Kitchen,https://s3-media3.fl.yelpcdn.com/bphoto/nbshFP-e2-yttz1ynd7psg/o.jpg,FALSE,https://www.yelp.com/biz/aoi-kitchen-new-york?adjust_creative=7OssNPsnih9O0Ip4asaL7w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7OssNPsnih9O0Ip4asaL7w,31,4.5,NA,,,2442.622359813582,Japanese
40.72667,-73.98738,326 E 6th St,,,New York,10003,US,NY,i8F0fnempD5fTb2CxbwKDw,izakaya-new-york-2,Izakaya,https://s3-media2.fl.yelpcdn.com/bphoto/p-pwtuZN_n6JeB5gIhxbKg/o.jpg,FALSE,https://www.yelp.com/biz/izakaya-new-york-2?adjust_creative=7OssNPsnih9O0Ip4asaL7w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7OssNPsnih9O0Ip4asaL7w,246,4,$$,+19176977162,(917) 697-7162,2437.9568274699823,Japanese
40.7129,-73.95749,296 Grand St,,,Brooklyn,11211,US,NY,lxQ-tzFmL1tmUqZUN-CSRQ,bozu-brooklyn,Bozu,https://s3-media3.fl.yelpcdn.com/bphoto/2gAySXaCsEOyXQ4YfpR35w/o.jpg,FALSE,https://www.yelp.com/biz/bozu-brooklyn?adjust_creative=7OssNPsnih9O0Ip4asaL7w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7OssNPsnih9O0Ip4asaL7w,819,4,$$,+17183847770,(718) 384-7770,3200.7565834137804,Japanese
40.7501853096499,-73.9863203465939,53 W 35th St,,,New York,10001,US,NY,klAhw3xLQi9GF1tf_HnS7w,izakaya-mew-new-york-3,Izakaya MEW,https://s3-media1.fl.yelpcdn.com/bphoto/M3ZH9NJ2HRtZiOBjkQ_XWw/o.jpg,FALSE,https://www.yelp.com/biz/izakaya-mew-new-york-3?adjust_creative=7OssNPsnih9O0Ip4asaL7w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7OssNPsnih9O0Ip4asaL7w,2231,4,$$,+16463689384,(646) 368-9384,5020.06416695017,Japanese
40.72905,-74.00143,87 MacDougal St,NA,,New York,10012,US,NY,Uu1wc7CrweSIB4B7FLdbwg,fukurou-new-york,Fukurou,https://s3-media4.fl.yelpcdn.com/bphoto/Asj5l0avPwRjCGJfJpK2AA/o.jpg,FALSE,https://www.yelp.com/biz/fukurou-new-york?adjust_creative=7OssNPsnih9O0Ip4asaL7w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7OssNPsnih9O0Ip4asaL7w,311,4,$$,+12123880013,(212) 388-0013,2682.8384096049986,Japanese
40.7313524,-74.0065048,456 Hudson St,,,New York,10014,US,NY,6qzNc9Z9DHYYleKqrW_K3g,takashi-new-york,Takashi,https://s3-media2.fl.yelpcdn.com/bphoto/hvRQkPQyxEo5a5AVLDfdwQ/o.jpg,FALSE,https://www.yelp.com/biz/takashi-new-york?adjust_creative=7OssNPsnih9O0Ip4asaL7w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7OssNPsnih9O0Ip4asaL7w,976,4,$$$,+12124142929,(212) 414-2929,3067.50805251173,Japanese
40.733234,-74.003326,61 Grove St,,,New York,10014,US,NY,KfaG5PoTEPpbODHBta9irw,hakata-tonton-new-york-6,Hakata Tonton,https://s3-media3.fl.yelpcdn.com/bphoto/SQW8q8ZUG3Df7TpObuxZCg/o.jpg,FALSE,https://www.yelp.com/biz/hakata-tonton-new-york-6?adjust_creative=7OssNPsnih9O0Ip4asaL7w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7OssNPsnih9O0Ip4asaL7w,996,4,$$,+12122423699,(212) 242-3699,3182.396103950802,Japanese
40.7314,-73.98589,199 2nd Ave,NA,,New York,10003,US,NY,BOz0qTUMtAfljd3Vn1rerQ,pado-new-york,Pado,https://s3-media2.fl.yelpcdn.com/bphoto/QkSpyalLFRTlaaEbg3gIJw/o.jpg,FALSE,https://www.yelp.com/biz/pado-new-york?adjust_creative=7OssNPsnih9O0Ip4asaL7w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7OssNPsnih9O0Ip4asaL7w,258,4.5,$$,+16464766101,(646) 476-6101,2971.6351327397133,Japanese
40.7291024,-73.9900618,63 Cooper Sq,NA,,New York,10003,US,NY,pNe8ZCkGTe4cXfKdOF7kYQ,ise-restaurant-new-york-3,Ise Restaurant,https://s3-media2.fl.yelpcdn.com/bphoto/S5SGXwZfHG8Esw2x9-CF4A/o.jpg,FALSE,https://www.yelp.com/biz/ise-restaurant-new-york-3?adjust_creative=7OssNPsnih9O0Ip4asaL7w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7OssNPsnih9O0Ip4asaL7w,433,4.5,$$,+12122284152,(212) 228-4152,2654.657529899308,Japanese
40.73316,-73.99273,41 E 11th St,,,New York,10003,US,NY,ULDVJYTT-47RqbLtlR_FUA,ootoya-greenwich-village-new-york,Ootoya Greenwich Village,https://s3-media2.fl.yelpcdn.com/bphoto/vSj9lAEfXhOIHIbXcmSq2Q/o.jpg,FALSE,https://www.yelp.com/biz/ootoya-greenwich-village-new-york?adjust_creative=7OssNPsnih9O0Ip4asaL7w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7OssNPsnih9O0Ip4asaL7w,309,4,$$,+12124734300,(212) 473-4300,3097.034215625077,Japanese
40.7140208838114,-73.960325717926,205 Grand St,,,Brooklyn,11211,US,NY,ZaJS8EKQNSaQpwpmgN-vVw,samurai-mama-brooklyn,Samurai Mama,https://s3-media1.fl.yelpcdn.com/bphoto/MnV0VJST6eTippAzpDaprA/o.jpg,FALSE,https://www.yelp.com/biz/samurai-mama-brooklyn?adjust_creative=7OssNPsnih9O0Ip4asaL7w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7OssNPsnih9O0Ip4asaL7w,585,4,$$,+17185996161,(718) 599-6161,3017.69647092549,Japanese
40.75487,-73.98599,141 W 41st St,,,New York,10036,US,NY,wjIyCBEpCG_HRp8veiI0YQ,ootoya-times-square-new-york-2,Ootoya Times Square,https://s3-media3.fl.yelpcdn.com/bphoto/Z6Nch2SLenGVCHAeHIS5Vw/o.jpg,FALSE,https://www.yelp.com/biz/ootoya-times-square-new-york-2?adjust_creative=7OssNPsnih9O0Ip4asaL7w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7OssNPsnih9O0Ip4asaL7w,907,4,$$,+12127040833,(212) 704-0833,5546.460552208884,Japanese
40.7191369,-73.9908998,63 Delancey St,,NA,New York,10002,US,NY,pqqhHTz_ZpApsaWGa_zMTA,douzo-new-york,Douzo,https://s3-media1.fl.yelpcdn.com/bphoto/mVPExHYYyAIM4ts62LwRlg/o.jpg,FALSE,https://www.yelp.com/biz/douzo-new-york?adjust_creative=7OssNPsnih9O0Ip4asaL7w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7OssNPsnih9O0Ip4asaL7w,38,5,NA,+16466570908,(646) 657-0908,1544.6963982812902,Japanese
40.71657,-73.96559,237 Kent Ave,NA,,Brooklyn,11249,US,NY,pGYovGGnxm0tMmkiQJPygA,ume-williamsburg-brooklyn,Ume Williamsburg,https://s3-media1.fl.yelpcdn.com/bphoto/Xf4YxwWndOMp-5Ho_iJ6tg/o.jpg,FALSE,https://www.yelp.com/biz/ume-williamsburg-brooklyn?adjust_creative=7OssNPsnih9O0Ip4asaL7w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7OssNPsnih9O0Ip4asaL7w,138,4,NA,+19294203253,(929) 420-3253,2724.4228536190876,Japanese
40.795399,-73.969762,774 Amsterdam Ave,NA,,New York,10025,US,NY,Nnc2RVv5TPNAy70gOJrc-Q,moonrise-izakaya-new-york,Moonrise Izakaya,https://s3-media1.fl.yelpcdn.com/bphoto/JQSWZLep3FYoylydV53E9g/o.jpg,FALSE,https://www.yelp.com/biz/moonrise-izakaya-new-york?adjust_creative=7OssNPsnih9O0Ip4asaL7w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7OssNPsnih9O0Ip4asaL7w,32,4.5,$$,,,10211.406967168303,Japanese
40.71453,-73.9613511,171 Grand St,,,Brooklyn,11249,US,NY,m1cJLpDN4B-_0hGgPfe5OA,salt-charcoal-brooklyn,Salt + Charcoal,https://s3-media3.fl.yelpcdn.com/bphoto/RDtbfJjYqtdpaKvTrRhh2A/o.jpg,FALSE,https://www.yelp.com/biz/salt-charcoal-brooklyn?adjust_creative=7OssNPsnih9O0Ip4asaL7w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7OssNPsnih9O0Ip4asaL7w,439,4,$$,+17187822087,(718) 782-2087,2954.688075109069,Japanese
40.765375,-73.983114,251 W 55th St,Fl 2,,New York,10019,US,NY,YC-wGlO0oOkEIaCEDZv-ag,yakitori-totto-new-york,Yakitori Totto,https://s3-media2.fl.yelpcdn.com/bphoto/pahS2pdvpTdXRka6CaBFBw/o.jpg,FALSE,https://www.yelp.com/biz/yakitori-totto-new-york?adjust_creative=7OssNPsnih9O0Ip4asaL7w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7OssNPsnih9O0Ip4asaL7w,1290,4,$$$,+12122454555,(212) 245-4555,6730.15788085088,Japanese
40.72728,-74.00252,48 Macdougal St,NA,,New York,10012,US,NY,qEe7nIhPfEL6L0-VYhWRrA,raku-new-york-6,Raku,https://s3-media2.fl.yelpcdn.com/bphoto/dqDuhxEdkM4M3esKthJjLA/o.jpg,FALSE,https://www.yelp.com/biz/raku-new-york-6?adjust_creative=7OssNPsnih9O0Ip4asaL7w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7OssNPsnih9O0Ip4asaL7w,332,4.5,$$,+12129894797,(212) 989-4797,2522.2670460297,Japanese
40.725502,-73.992675,5 Bleecker St,,NA,New York,10012,US,NY,icZcEK39HXuL2q08i4EkkQ,bessou-new-york,Bessou,https://s3-media1.fl.yelpcdn.com/bphoto/JAFEYPAyOWy6A7NHmuc-WQ/o.jpg,FALSE,https://www.yelp.com/biz/bessou-new-york?adjust_creative=7OssNPsnih9O0Ip4asaL7w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7OssNPsnih9O0Ip4asaL7w,239,4,$$,+12122288502,(212) 228-8502,2237.328414577862,Japanese
40.6708328473989,-73.9847132950057,381 5th Ave,NA,,Brooklyn,11215,US,NY,SUHJfh7H2NiQx8c5OWoAyQ,sushi-yashin-brooklyn,Sushi Yashin,https://s3-media2.fl.yelpcdn.com/bphoto/oz8qpJXinhbDEPUn7O1_OQ/o.jpg,FALSE,https://www.yelp.com/biz/sushi-yashin-brooklyn?adjust_creative=7OssNPsnih9O0Ip4asaL7w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7OssNPsnih9O0Ip4asaL7w,179,4.5,$$,+17187886789,(718) 788-6789,3932.524455003675,Japanese
40.76528,-73.98326,253 W 55th St,,,New York,10019,US,NY,VzstANC68PM1BbyOcDXEtw,donburiya-new-york-2,Donburiya,https://s3-media2.fl.yelpcdn.com/bphoto/Wo5gAjQYbVOhs5CtLZ6Scw/o.jpg,FALSE,https://www.yelp.com/biz/donburiya-new-york-2?adjust_creative=7OssNPsnih9O0Ip4asaL7w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7OssNPsnih9O0Ip4asaL7w,324,4,$$,+12129807909,(212) 980-7909,6722.28335148959,Japanese
40.7134488,-73.9513445,436 Union Ave,,NA,Brooklyn,11211,US,NY,FYWwW5lcxKzaA98Xgw8bqA,hanon-brooklyn,hanon,https://s3-media3.fl.yelpcdn.com/bphoto/RQz8Yzxa66xQ07DxVgsgbQ/o.jpg,FALSE,https://www.yelp.com/biz/hanon-brooklyn?adjust_creative=7OssNPsnih9O0Ip4asaL7w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7OssNPsnih9O0Ip4asaL7w,89,4.5,$$,+13477991433,(347) 799-1433,3727.886088653943,Japanese
40.72294,-74.00464,28 Grand St,NA,,New York,10013,US,NY,EVZeqLPpfXrygmgamjD5_w,takeshi-sushi-new-york,Takeshi Sushi,https://s3-media4.fl.yelpcdn.com/bphoto/x9HEIbr2aPW2vVPb5Op60w/o.jpg,FALSE,https://www.yelp.com/biz/takeshi-sushi-new-york?adjust_creative=7OssNPsnih9O0Ip4asaL7w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7OssNPsnih9O0Ip4asaL7w,73,4.5,NA,+19176750771,(917) 675-0771,2137.437501214045,Japanese
40.72956,-73.98785,231 E 9th St,,NA,New York,10003,US,NY,2ZVnk4slnk8QpFwVLfYfYw,sakagura-east-village-new-york,Sakagura East Village,https://s3-media2.fl.yelpcdn.com/bphoto/NbdQcx3ooOZwHKDPhBO4aQ/o.jpg,FALSE,https://www.yelp.com/biz/sakagura-east-village-new-york?adjust_creative=7OssNPsnih9O0Ip4asaL7w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7OssNPsnih9O0Ip4asaL7w,30,4,$$$,+12129799678,(212) 979-9678,2744.9366016012304,Japanese
40.76057,-73.99008,358 W 46th St,,,New York,10036,US,NY,Nbqzy3ea5_x2zXWkdWlUIQ,sake-bar-hagi-46-new-york-3,Sake Bar Hagi 46,https://s3-media1.fl.yelpcdn.com/bphoto/bROx6Lt8lEJ_JeUdWZw01Q/o.jpg,FALSE,https://www.yelp.com/biz/sake-bar-hagi-46-new-york-3?adjust_creative=7OssNPsnih9O0Ip4asaL7w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7OssNPsnih9O0Ip4asaL7w,287,4,$$,+12129562429,(212) 956-2429,6134.20006568508,Japanese
40.77047,-73.9537,1466 1st Ave,,NA,New York,10075,US,NY,kwq1W0opBnOYKoUXWYyQ5g,momokawa-new-york-2,Momokawa,https://s3-media4.fl.yelpcdn.com/bphoto/rb4YDl2LkDrYKfsAoiwYvA/o.jpg,FALSE,https://www.yelp.com/biz/momokawa-new-york-2?adjust_creative=7OssNPsnih9O0Ip4asaL7w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7OssNPsnih9O0Ip4asaL7w,140,4,$$$,+12122560403,(212) 256-0403,7998.858190736131,Japanese
40.7502727,-73.9844951,13 W 36th St,NA,,New York,10018,US,NY,OFfZUS-nu6NDnsWe1B2bUQ,tonchin-new-york-new-york,TONCHIN NEW YORK,https://s3-media1.fl.yelpcdn.com/bphoto/EA5igkg5gxqHxDcM4YA6hA/o.jpg,FALSE,https://www.yelp.com/biz/tonchin-new-york-new-york?adjust_creative=7OssNPsnih9O0Ip4asaL7w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7OssNPsnih9O0Ip4asaL7w,1037,4.5,$$,+16466929912,(646) 692-9912,5052.538311265594,Japanese
40.689411,-73.973256,166 Dekalb Ave,NA,Walter's,Brooklyn,11217,US,NY,eyjeP9CJZ_gYgeJFP_vtpQ,karasu-brooklyn-2,Karasu,https://s3-media3.fl.yelpcdn.com/bphoto/LZXAJB0wFV7gXRJ6LdqHzA/o.jpg,FALSE,https://www.yelp.com/biz/karasu-brooklyn-2?adjust_creative=7OssNPsnih9O0Ip4asaL7w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7OssNPsnih9O0Ip4asaL7w,93,4,$$$,+13472234811,(347) 223-4811,2519.304453943392,Japanese
40.71434,-73.99205,115 Division St,,NA,New York,10002,US,NY,Pe4cQ65ZJ9qS8JQZVkJz4g,shabushabu-mayumon-new-york,shabushabu Mayumon,https://s3-media4.fl.yelpcdn.com/bphoto/KMA05ZM4t6eT3xfc1sFwbw/o.jpg,FALSE,https://www.yelp.com/biz/shabushabu-mayumon-new-york?adjust_creative=7OssNPsnih9O0Ip4asaL7w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7OssNPsnih9O0Ip4asaL7w,8,5,NA,+16464767717,(646) 476-7717,995.7191551606902,Japanese
40.7437929363044,-74.0063984206981,458 W 17th St,,NA,New York,10011,US,NY,qNyUkJJjg1Tu6XmhAUU1sA,okuda-new-york,Okuda,https://s3-media2.fl.yelpcdn.com/bphoto/jjNmV0wynihjGqxstp2c-w/o.jpg,FALSE,https://www.yelp.com/biz/okuda-new-york?adjust_creative=7OssNPsnih9O0Ip4asaL7w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7OssNPsnih9O0Ip4asaL7w,31,5,$$$$,+12129240017,(212) 924-0017,4384.42749754033,Japanese
40.779583,-73.983482,251 W 72nd St,,,New York,10023,US,NY,HZWHBfeuP4Fb6y8b8uqnbA,sushi-yasaka-new-york,Sushi Yasaka,https://s3-media4.fl.yelpcdn.com/bphoto/_U6FaHQbA_44sUQBVlI9_Q/o.jpg,FALSE,https://www.yelp.com/biz/sushi-yasaka-new-york?adjust_creative=7OssNPsnih9O0Ip4asaL7w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7OssNPsnih9O0Ip4asaL7w,1720,4,$$,+12124968460,(212) 496-8460,8293.93796491287,Japanese
40.7267,-73.98534,94 E 7th St,NA,,New York,10009,US,NY,ytABgZNWnFXQUjOYjh460A,kyo-ya-new-york,Kyo Ya,https://s3-media2.fl.yelpcdn.com/bphoto/A_16-DftEdri37fbV1juoA/o.jpg,FALSE,https://www.yelp.com/biz/kyo-ya-new-york?adjust_creative=7OssNPsnih9O0Ip4asaL7w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7OssNPsnih9O0Ip4asaL7w,451,4.5,$$$$,+12129824140,(212) 982-4140,2475.194365914438,Japanese
40.7296485900879,-73.9878845214844,229 E 9th St,,,New York,10003,US,NY,i8ejDDR4COtukAAA1Ls5fw,soba-ya-new-york,Soba-ya,https://s3-media4.fl.yelpcdn.com/bphoto/ffX7A19Ke0QOvLEsFKxjWw/o.jpg,FALSE,https://www.yelp.com/biz/soba-ya-new-york?adjust_creative=7OssNPsnih9O0Ip4asaL7w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7OssNPsnih9O0Ip4asaL7w,1454,4,$$,+12125336966,(212) 533-6966,2742.903692428115,Japanese
40.71897,-73.96081,77 N 6th St,NA,,Brooklyn,11249,US,NY,DpZ7Xaub8Lhpg7VJdHaPpg,zenkichi-new-york-brooklyn,Zenkichi New York,https://s3-media1.fl.yelpcdn.com/bphoto/f-O4VP1JS0JAEvmOiysnTA/o.jpg,FALSE,https://www.yelp.com/biz/zenkichi-new-york-brooklyn?adjust_creative=7OssNPsnih9O0Ip4asaL7w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7OssNPsnih9O0Ip4asaL7w,979,4,$$$,+17183888985,(718) 388-8985,3198.991952339701,Japanese
